Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield,pesticide_effectiveness
Angola,2000,Potatoes,29885,40.0,24.41,1010.0,24654.1,54597.0,57155.4,728.9024390243902
Angola,2001,Potatoes,42552,40.0,24.43,1010.0,24674.3,29885.0,51665.8,1037.8536585365853
Angola,2002,Potatoes,42754,40.0,24.79,1010.0,25037.899999999998,42552.0,46502.4,1042.780487804878
Angola,2004,Potatoes,20150,40.0,24.22,1010.0,24462.199999999997,42754.0,37987.6,491.4634146341463
Angola,2005,Potatoes,23646,40.0,24.41,1010.0,24654.1,20150.0,31797.4,576.7317073170732
Angola,2006,Potatoes,52148,40.0,24.14,1010.0,24381.4,23646.0,36250.0,1271.9024390243903
Angola,2007,Potatoes,62138,40.0,24.24,1010.0,24482.399999999998,52148.0,40167.2,1515.560975609756
Angola,2008,Potatoes,85085,40.0,24.27,1010.0,24512.7,62138.0,48633.4,2075.243902439024
Angola,2009,Potatoes,86509,40.0,24.33,1010.0,24573.3,85085.0,61905.2,2109.9756097560976
Angola,2010,Potatoes,87425,40.0,24.44,1010.0,24684.4,86509.0,74661.0,2132.317073170732
Angola,2011,Potatoes,81366,40.0,24.15,1010.0,24391.5,87425.0,80504.6,1984.5365853658536
Angola,2012,Potatoes,69381,40.0,24.24,1010.0,24482.399999999998,81366.0,81953.2,1692.219512195122
Angola,2013,Potatoes,63303,40.0,24.55,1010.0,24795.5,69381.0,77596.8,1543.9756097560976
Angola,1990,"Rice, paddy",9512,64.0,24.12,1010.0,24361.2,63303.0,62197.4,146.33846153846153
Angola,1991,"Rice, paddy",10000,79.0,24.02,1010.0,24260.2,9512.0,46712.4,125.0
Angola,1992,"Rice, paddy",9106,23.0,23.96,1010.0,24199.600000000002,10000.0,32260.4,379.4166666666667
Angola,1993,"Rice, paddy",8000,169.0,24.15,1010.0,24391.5,9106.0,19984.2,47.05882352941177
Angola,1994,"Rice, paddy",8750,25.5,24.04,1010.0,24280.399999999998,8000.0,9073.6,330.188679245283
Angola,1995,"Rice, paddy",14615,336.0,24.56,1010.0,24805.6,8750.0,10094.2,43.367952522255194
Angola,1996,"Rice, paddy",17500,40.0,24.11,1010.0,24351.1,14615.0,11594.2,426.8292682926829
Angola,1997,"Rice, paddy",20000,40.0,24.06,1010.0,24300.6,17500.0,13773.0,487.8048780487805
Angola,1998,"Rice, paddy",20000,40.0,24.96,1010.0,25209.600000000002,20000.0,16173.0,487.8048780487805
Angola,1999,"Rice, paddy",14235,40.0,24.37,1010.0,24613.7,20000.0,17270.0,347.1951219512195
Angola,2000,"Rice, paddy",13454,40.0,24.41,1010.0,24654.1,14235.0,17037.8,328.1463414634146
Angola,2001,"Rice, paddy",13701,40.0,24.43,1010.0,24674.3,13454.0,16278.0,334.1707317073171
Angola,2002,"Rice, paddy",13198,40.0,24.79,1010.0,25037.899999999998,13701.0,14917.6,321.9024390243902
Angola,2004,"Rice, paddy",11584,40.0,24.22,1010.0,24462.199999999997,13198.0,13234.4,282.5365853658537
Angola,2005,"Rice, paddy",6977,40.0,24.41,1010.0,24654.1,11584.0,11782.8,170.17073170731706
Angola,2006,"Rice, paddy",4947,40.0,24.14,1010.0,24381.4,6977.0,10081.4,120.65853658536585
Angola,2007,"Rice, paddy",5143,40.0,24.24,1010.0,24482.399999999998,4947.0,8369.8,125.4390243902439
Angola,2008,"Rice, paddy",5084,40.0,24.27,1010.0,24512.7,5143.0,6747.0,124.0
Angola,2009,"Rice, paddy",6028,40.0,24.33,1010.0,24573.3,5084.0,5635.8,147.02439024390245
Angola,2010,"Rice, paddy",7403,40.0,24.44,1010.0,24684.4,6028.0,5721.0,180.5609756097561
Angola,2011,"Rice, paddy",8914,40.0,24.15,1010.0,24391.5,7403.0,6514.4,217.41463414634146
Angola,2012,"Rice, paddy",7703,40.0,24.24,1010.0,24482.399999999998,8914.0,7026.4,187.8780487804878
Angola,2013,"Rice, paddy",12744,40.0,24.55,1010.0,24795.5,7703.0,8558.4,310.8292682926829
Angola,2000,Sorghum,3333,40.0,24.41,1010.0,24654.1,12744.0,8019.4,81.29268292682927
Angola,2001,Sorghum,3571,40.0,24.43,1010.0,24674.3,3333.0,7253.0,87.09756097560975
Angola,2002,Sorghum,3400,40.0,24.79,1010.0,25037.899999999998,3571.0,6150.2,82.92682926829268
Angola,2004,Sorghum,3333,40.0,24.22,1010.0,24462.199999999997,3400.0,5276.2,81.29268292682927
Angola,2005,Sorghum,3333,40.0,24.41,1010.0,24654.1,3333.0,3394.0,81.29268292682927
Angola,2006,Sorghum,4091,40.0,24.14,1010.0,24381.4,3333.0,3545.6,99.78048780487805
Angola,2007,Sorghum,4031,40.0,24.24,1010.0,24482.399999999998,4091.0,3637.6,98.3170731707317
Angola,2008,Sorghum,929,40.0,24.27,1010.0,24512.7,4031.0,3143.4,22.658536585365855
Angola,2009,Sorghum,2480,40.0,24.33,1010.0,24573.3,929.0,2972.8,60.48780487804878
Angola,2010,Sorghum,2814,40.0,24.44,1010.0,24684.4,2480.0,2869.0,68.63414634146342
Angola,2011,Sorghum,3320,40.0,24.15,1010.0,24391.5,2814.0,2714.8,80.97560975609755
Angola,2012,Sorghum,998,40.0,24.24,1010.0,24482.399999999998,3320.0,2108.2,24.341463414634145
Angola,2013,Sorghum,2415,40.0,24.55,1010.0,24795.5,998.0,2405.4,58.90243902439025
Angola,2000,Soybeans,2333,40.0,24.41,1010.0,24654.1,2415.0,2376.0,56.90243902439025
Angola,2001,Soybeans,2500,40.0,24.43,1010.0,24674.3,2333.0,2313.2,60.97560975609756
Angola,2002,Soybeans,2857,40.0,24.79,1010.0,25037.899999999998,2500.0,2220.6,69.6829268292683
Angola,2004,Soybeans,3600,40.0,24.22,1010.0,24462.199999999997,2857.0,2741.0,87.8048780487805
Angola,2005,Soybeans,3793,40.0,24.41,1010.0,24654.1,3600.0,3016.6,92.51219512195122
Angola,2006,Soybeans,4286,40.0,24.14,1010.0,24381.4,3793.0,3407.2,104.53658536585365
Angola,2007,Soybeans,6883,40.0,24.24,1010.0,24482.399999999998,4286.0,4283.8,167.8780487804878
Angola,2008,Soybeans,8575,40.0,24.27,1010.0,24512.7,6883.0,5427.4,209.14634146341464
Angola,2009,Soybeans,4449,40.0,24.33,1010.0,24573.3,8575.0,5597.2,108.51219512195122
Angola,2010,Soybeans,4446,40.0,24.44,1010.0,24684.4,4449.0,5727.8,108.4390243902439
Angola,2011,Soybeans,5294,40.0,24.15,1010.0,24391.5,4446.0,5929.4,129.1219512195122
Angola,2012,Soybeans,1641,40.0,24.24,1010.0,24482.399999999998,5294.0,4881.0,40.02439024390244
Angola,2013,Soybeans,4405,40.0,24.55,1010.0,24795.5,1641.0,4047.0,107.4390243902439
Angola,1990,Sweet potatoes,89342,64.0,24.12,1010.0,24361.2,4405.0,21025.6,1374.4923076923078
Angola,1991,Sweet potatoes,83001,79.0,24.02,1010.0,24260.2,89342.0,36736.6,1037.5125
Angola,1992,Sweet potatoes,90000,23.0,23.96,1010.0,24199.600000000002,83001.0,53677.8,3750.0
Angola,1993,Sweet potatoes,88095,169.0,24.15,1010.0,24391.5,90000.0,70968.6,518.2058823529412
Angola,1994,Sweet potatoes,83192,25.5,24.04,1010.0,24280.399999999998,88095.0,86726.0,3139.3207547169814
Angola,1995,Sweet potatoes,81138,336.0,24.56,1010.0,24805.6,83192.0,85085.2,240.76557863501483
Angola,1996,Sweet potatoes,85455,40.0,24.11,1010.0,24351.1,81138.0,85576.0,2084.268292682927
Angola,1997,Sweet potatoes,78098,40.0,24.06,1010.0,24300.6,85455.0,83195.6,1904.8292682926829
Angola,1998,Sweet potatoes,76256,40.0,24.96,1010.0,25209.600000000002,78098.0,80827.8,1859.9024390243903
Angola,1999,Sweet potatoes,82865,40.0,24.37,1010.0,24613.7,76256.0,80762.4,2021.0975609756097
Angola,2000,Sweet potatoes,34938,40.0,24.41,1010.0,24654.1,82865.0,71522.4,852.1463414634146
Angola,2001,Sweet potatoes,44458,40.0,24.43,1010.0,24674.3,34938.0,63323.0,1084.341463414634
Angola,2002,Sweet potatoes,42190,40.0,24.79,1010.0,25037.899999999998,44458.0,56141.4,1029.0243902439024
Angola,2004,Sweet potatoes,45360,40.0,24.22,1010.0,24462.199999999997,42190.0,49962.2,1106.341463414634
Angola,2005,Sweet potatoes,46159,40.0,24.41,1010.0,24654.1,45360.0,42621.0,1125.8292682926829
Angola,2006,Sweet potatoes,44240,40.0,24.14,1010.0,24381.4,46159.0,44481.4,1079.0243902439024
Angola,2007,Sweet potatoes,58855,40.0,24.24,1010.0,24482.399999999998,44240.0,47360.8,1435.4878048780488
Angola,2008,Sweet potatoes,65437,40.0,24.27,1010.0,24512.7,58855.0,52010.2,1596.0243902439024
Angola,2009,Sweet potatoes,66475,40.0,24.33,1010.0,24573.3,65437.0,56233.2,1621.341463414634
Angola,2010,Sweet potatoes,63001,40.0,24.44,1010.0,24684.4,66475.0,59601.6,1536.6097560975609
Angola,2011,Sweet potatoes,65512,40.0,24.15,1010.0,24391.5,63001.0,63856.0,1597.8536585365853
Angola,2012,Sweet potatoes,52954,40.0,24.24,1010.0,24482.399999999998,65512.0,62675.8,1291.560975609756
Angola,2013,Sweet potatoes,73409,40.0,24.55,1010.0,24795.5,52954.0,64270.2,1790.4634146341464
Angola,1990,Wheat,7995,64.0,24.12,1010.0,24361.2,73409.0,52574.2,123.0
Angola,1991,Wheat,8000,79.0,24.02,1010.0,24260.2,7995.0,41574.0,100.0
Angola,1992,Wheat,8000,23.0,23.96,1010.0,24199.600000000002,8000.0,30071.6,333.3333333333333
Angola,1993,Wheat,8876,169.0,24.15,1010.0,24391.5,8000.0,21256.0,52.21176470588235
Angola,1994,Wheat,10000,25.5,24.04,1010.0,24280.399999999998,8876.0,8574.2,377.35849056603774
Angola,1995,Wheat,11855,336.0,24.56,1010.0,24805.6,10000.0,9346.2,35.17804154302671
Angola,1996,Wheat,13738,40.0,24.11,1010.0,24351.1,11855.0,10493.8,335.0731707317073
Angola,1997,Wheat,15509,40.0,24.06,1010.0,24300.6,13738.0,11995.6,378.2682926829268
Angola,1998,Wheat,17143,40.0,24.96,1010.0,25209.600000000002,15509.0,13649.0,418.1219512195122
Angola,1999,Wheat,17391,40.0,24.37,1010.0,24613.7,17143.0,15127.2,424.1707317073171
Angola,2000,Wheat,17023,40.0,24.41,1010.0,24654.1,17391.0,16160.8,415.1951219512195
Angola,2001,Wheat,16667,40.0,24.43,1010.0,24674.3,17023.0,16746.6,406.5121951219512
Angola,2002,Wheat,15455,40.0,24.79,1010.0,25037.899999999998,16667.0,16735.8,376.9512195121951
Angola,2004,Wheat,12442,40.0,24.22,1010.0,24462.199999999997,15455.0,15795.6,303.4634146341463
Angola,2005,Wheat,10946,40.0,24.41,1010.0,24654.1,12442.0,14506.6,266.9756097560976
Angola,2006,Wheat,10000,40.0,24.14,1010.0,24381.4,10946.0,13102.0,243.90243902439025
Angola,2007,Wheat,10000,40.0,24.24,1010.0,24482.399999999998,10000.0,11768.6,243.90243902439025
Angola,2008,Wheat,10000,40.0,24.27,1010.0,24512.7,10000.0,10677.6,243.90243902439025
Angola,2009,Wheat,10000,40.0,24.33,1010.0,24573.3,10000.0,10189.2,243.90243902439025
Angola,2010,Wheat,10526,40.0,24.44,1010.0,24684.4,10000.0,10105.2,256.7317073170732
Angola,2011,Wheat,10959,40.0,24.15,1010.0,24391.5,10526.0,10297.0,267.2926829268293
Angola,2012,Wheat,11258,40.0,24.24,1010.0,24482.399999999998,10959.0,10548.6,274.5853658536585
Angola,2013,Wheat,9022,40.0,24.55,1010.0,24795.5,11258.0,10353.0,220.0487804878049
Argentina,1991,Cassava,100000,26156.0,17.75,591.0,10490.25,100000.0,100000.0,3.823068394693581
Argentina,1992,Cassava,100000,26156.0,17.3,591.0,10224.300000000001,100000.0,100000.0,3.823068394693581
Argentina,1993,Cassava,100000,26156.0,17.425,591.0,10298.175000000001,100000.0,100000.0,3.823068394693581
Argentina,1994,Cassava,100000,30195.0,18.240000000000002,591.0,10779.840000000002,100000.0,100000.0,3.311696913498477
Argentina,1995,Cassava,100000,37842.0,17.68,591.0,10448.88,100000.0,100000.0,2.6424966308167956
Argentina,1996,Cassava,100000,54595.0,17.805,591.0,10522.755,100000.0,100000.0,1.831636017290644
Argentina,1997,Cassava,100000,77691.0,18.415,591.0,10883.265,100000.0,100000.0,1.2871338104309324
Argentina,1998,Cassava,100000,62397.0,17.375,591.0,10268.625,100000.0,100000.0,1.6026154684445015
Argentina,1999,Cassava,100000,62831.39,17.43,591.0,10301.13,100000.0,100000.0,1.5915358304848821
Argentina,2000,Cassava,100000,63265.78,17.32,591.0,10236.12,100000.0,100000.0,1.5806083382147789
Argentina,2001,Cassava,100000,63700.17,18.065,591.0,10676.415,100000.0,100000.0,1.5698298791058312
Argentina,2002,Cassava,100000,64134.56,17.825,591.0,10534.574999999999,100000.0,100000.0,1.5591974249542688
Argentina,2004,Cassava,100000,65003.34,17.89,591.0,10572.99,100000.0,100000.0,1.5383588234262513
Argentina,2005,Cassava,100000,65437.73,17.575,591.0,10386.824999999999,100000.0,100000.0,1.5281470163005912
Argentina,2006,Cassava,100000,65872.12,18.225,591.0,10770.975,100000.0,100000.0,1.5180698895088012
Argentina,2007,Cassava,100000,81582.64,16.925,591.0,10002.675000000001,100000.0,100000.0,1.225735944118208
Argentina,2008,Cassava,100000,87149.01,18.05,591.0,10667.550000000001,100000.0,100000.0,1.14744679891603
Argentina,2009,Cassava,101695,61586.56,18.125,591.0,10711.875,100000.0,100339.0,1.651226319081321
Argentina,2010,Cassava,101000,105915.04,17.585,591.0,10392.735,101695.0,100539.0,0.9535855003642508
Argentina,2011,Cassava,100000,100424.62,17.755,591.0,10493.205,101000.0,100539.0,0.9957618384631333
Argentina,2012,Cassava,100000,136185.08,18.305,591.0,10818.255,100000.0,100539.0,0.7342894369233626
Argentina,2013,Cassava,99459,171945.54,16.665,591.0,9849.015,100000.0,100430.8,0.5784297840479954
Argentina,1990,Maize,34608,26156.0,17.565,591.0,10380.915,99459.0,87013.4,1.3230875100355546
Argentina,1991,Maize,40444,26156.0,17.75,591.0,10490.25,34608.0,74902.2,1.5462017815498719
Argentina,1992,Maize,45237,26156.0,17.3,591.0,10224.300000000001,40444.0,63949.6,1.7294414497075352
Argentina,1993,Maize,43552,26156.0,17.425,591.0,10298.175000000001,45237.0,52660.0,1.6650227472569483
Argentina,1994,Maize,42371,30195.0,18.240000000000002,591.0,10779.840000000002,43552.0,41242.4,1.4031990992184395
Argentina,1995,Maize,45223,37842.0,17.68,591.0,10448.88,42371.0,43365.4,1.1950162513542795
Argentina,1996,Maize,40397,54595.0,17.805,591.0,10522.755,45223.0,43356.0,0.7399260019049014
Argentina,1997,Maize,45557,77691.0,18.415,591.0,10883.265,40397.0,43420.0,0.5863795500180199
Argentina,1998,Maize,60780,62397.0,17.375,591.0,10268.625,45557.0,46865.6,0.974069681720568
Argentina,1999,Maize,53702,62831.39,17.43,591.0,10301.13,60780.0,49131.8,0.8546865716869914
Argentina,2000,Maize,54329,63265.78,17.32,591.0,10236.12,53702.0,50953.0,0.8587287040687072
Argentina,2001,Maize,54553,63700.17,18.065,591.0,10676.415,54329.0,53784.2,0.8563892939486041
Argentina,2002,Maize,60791,64134.56,17.825,591.0,10534.574999999999,54553.0,56831.0,0.9478517066039496
Argentina,2004,Maize,63931,65003.34,17.89,591.0,10572.99,60791.0,57461.2,0.9834881794046367
Argentina,2005,Maize,73587,65437.73,17.575,591.0,10386.824999999999,63931.0,61438.2,1.1245175448851161
Argentina,2006,Maize,59030,65872.12,18.225,591.0,10770.975,73587.0,62378.4,0.8961166557770454
Argentina,2007,Maize,76655,81582.64,16.925,591.0,10002.675000000001,59030.0,66798.8,0.9395878879638123
Argentina,2008,Maize,64525,87149.01,18.05,591.0,10667.550000000001,76655.0,67545.6,0.7403900470005684
Argentina,2009,Maize,55760,61586.56,18.125,591.0,10711.875,64525.0,65911.4,0.9053776444463785
Argentina,2010,Maize,78040,105915.04,17.585,591.0,10392.735,55760.0,66802.0,0.7368100242418429
Argentina,2011,Maize,63503,100424.62,17.755,591.0,10493.205,78040.0,67696.6,0.6323386402792435
Argentina,2012,Maize,57346,136185.08,18.305,591.0,10818.255,63503.0,63834.8,0.4210856204980715
Argentina,2013,Maize,66037,171945.54,16.665,591.0,9849.015,57346.0,64137.2,0.3840554162939248
Argentina,1990,Potatoes,202747,26156.0,17.565,591.0,10380.915,66037.0,93534.6,7.751156478189395
Argentina,1991,Potatoes,205692,26156.0,17.75,591.0,10490.25,202747.0,119065.0,7.86374584241312
Argentina,1992,Potatoes,199039,26156.0,17.3,591.0,10224.300000000001,205692.0,146172.2,7.609397102114157
Argentina,1993,Potatoes,210314,26156.0,17.425,591.0,10298.175000000001,199039.0,176765.8,8.040448063615859
Argentina,1994,Potatoes,230166,30195.0,18.240000000000002,591.0,10779.840000000002,210314.0,209591.6,7.622400317922904
Argentina,1995,Potatoes,274272,37842.0,17.68,591.0,10448.88,230166.0,223896.6,7.2476283592738415
Argentina,1996,Potatoes,228877,54595.0,17.805,591.0,10522.755,274272.0,228533.6,4.192193567294307
Argentina,1997,Potatoes,268502,77691.0,18.415,591.0,10883.265,228877.0,242426.2,3.4559800236832623
Argentina,1998,Potatoes,293744,62397.0,17.375,591.0,10268.625,268502.0,259112.2,4.707586781627616
Argentina,1999,Potatoes,238938,62831.39,17.43,591.0,10301.13,293744.0,260866.6,3.8027838826439675
Argentina,2000,Potatoes,277566,63265.78,17.32,591.0,10236.12,238938.0,261525.4,4.387231340049233
Argentina,2001,Potatoes,283768,63700.17,18.065,591.0,10676.415,277566.0,272503.6,4.454674851341035
Argentina,2002,Potatoes,251347,64134.56,17.825,591.0,10534.574999999999,283768.0,269072.6,3.918995951699806
Argentina,2004,Potatoes,288717,65003.34,17.89,591.0,10572.99,251347.0,268067.2,4.44150344423157
Argentina,2005,Potatoes,283917,65437.73,17.575,591.0,10386.824999999999,288717.0,277063.0,4.33866916427015
Argentina,2006,Potatoes,285828,65872.12,18.225,591.0,10770.975,283917.0,278715.4,4.339068803785216
Argentina,2007,Potatoes,286765,81582.64,16.925,591.0,10002.675000000001,285828.0,279314.8,3.514981680150579
Argentina,2008,Potatoes,279412,87149.01,18.05,591.0,10667.550000000001,286765.0,284927.8,3.2061040497872577
Argentina,2009,Potatoes,284439,61586.56,18.125,591.0,10711.875,279412.0,284072.2,4.618448920528756
Argentina,2010,Potatoes,289849,105915.04,17.585,591.0,10392.735,284439.0,285258.6,2.736592115792849
Argentina,2011,Potatoes,286657,100424.62,17.755,591.0,10493.205,289849.0,285424.4,2.8544210132832637
Argentina,2012,Potatoes,287821,136185.08,18.305,591.0,10818.255,286657.0,285635.6,2.1134392002471913
Argentina,2013,Potatoes,288984,171945.54,16.665,591.0,9849.015,287821.0,287550.0,1.680661908055841
Argentina,1990,"Rice, paddy",36709,26156.0,17.565,591.0,10380.915,288984.0,238004.0,1.4034101770080667
Argentina,1991,"Rice, paddy",40294,26156.0,17.75,591.0,10490.25,36709.0,188093.0,1.5404671789578315
Argentina,1992,"Rice, paddy",52075,26156.0,17.3,591.0,10224.300000000001,40294.0,141176.6,1.9908628665366823
Argentina,1993,"Rice, paddy",43559,26156.0,17.425,591.0,10298.175000000001,52075.0,92324.2,1.665290362044577
Argentina,1994,"Rice, paddy",42989,30195.0,18.240000000000002,591.0,10779.840000000002,43559.0,43125.2,1.4236653861438602
Argentina,1995,"Rice, paddy",50306,37842.0,17.68,591.0,10448.88,42989.0,45844.6,1.3293343550986974
Argentina,1996,"Rice, paddy",51031,54595.0,17.805,591.0,10522.755,50306.0,47992.0,0.9347021759835885
Argentina,1997,"Rice, paddy",53703,77691.0,18.415,591.0,10883.265,51031.0,48317.6,0.6912294702157237
Argentina,1998,"Rice, paddy",47762,62397.0,17.375,591.0,10268.625,53703.0,49158.2,0.7654412000384627
Argentina,1999,"Rice, paddy",57337,62831.39,17.43,591.0,10301.13,47762.0,52027.8,0.9125388991251169
Argentina,2000,"Rice, paddy",47798,63265.78,17.32,591.0,10236.12,57337.0,51526.2,0.7554991734998999
Argentina,2001,"Rice, paddy",57495,63700.17,18.065,591.0,10676.415,47798.0,52819.0,0.9025736889918977
Argentina,2002,"Rice, paddy",57197,64134.56,17.825,591.0,10534.574999999999,57495.0,53517.8,0.8918141511510931
Argentina,2004,"Rice, paddy",62661,65003.34,17.89,591.0,10572.99,57197.0,56497.6,0.9639510223471234
Argentina,2005,"Rice, paddy",60165,65437.73,17.575,591.0,10386.824999999999,62661.0,57063.2,0.9194096523572508
Argentina,2006,"Rice, paddy",70610,65872.12,18.225,591.0,10770.975,60165.0,61625.6,1.0719091489821646
Argentina,2007,"Rice, paddy",65604,81582.64,16.925,591.0,10002.675000000001,70610.0,63247.4,0.8041318087793092
Argentina,2008,"Rice, paddy",68278,87149.01,18.05,591.0,10667.550000000001,65604.0,65463.6,0.783453725363887
Argentina,2009,"Rice, paddy",68842,61586.56,18.125,591.0,10711.875,68278.0,66699.8,1.1177906707133713
Argentina,2010,"Rice, paddy",57646,105915.04,17.585,591.0,10392.735,68842.0,66196.0,0.5442612846930456
Argentina,2011,"Rice, paddy",67901,100424.62,17.755,591.0,10493.205,57646.0,65654.2,0.6761322459348521
Argentina,2012,"Rice, paddy",66617,136185.08,18.305,591.0,10818.255,67901.0,65856.8,0.48916159419523647
Argentina,2013,"Rice, paddy",67187,171945.54,16.665,591.0,9849.015,66617.0,65638.6,0.3907435415682107
Argentina,1990,Sorghum,28116,26156.0,17.565,591.0,10380.915,67187.0,57493.4,1.0748939098520474
Argentina,1991,Sorghum,33320,26156.0,17.75,591.0,10490.25,28116.0,52628.2,1.2738463891119012
Argentina,1992,Sorghum,36217,26156.0,17.3,591.0,10224.300000000001,33320.0,46291.4,1.3846006805061744
Argentina,1993,Sorghum,39529,26156.0,17.425,591.0,10298.175000000001,36217.0,40873.8,1.5112207057384257
Argentina,1994,Sorghum,35065,30195.0,18.240000000000002,591.0,10779.840000000002,39529.0,34449.4,1.161246522718241
Argentina,1995,Sorghum,34588,37842.0,17.68,591.0,10448.88,35065.0,35743.8,0.9139867346669133
Argentina,1996,Sorghum,38763,54595.0,17.805,591.0,10522.755,34588.0,36832.4,0.7099970693823723
Argentina,1997,Sorghum,36845,77691.0,18.415,591.0,10883.265,38763.0,36958.0,0.47424445245327707
Argentina,1998,Sorghum,48105,62397.0,17.375,591.0,10268.625,36845.0,38673.2,0.7709381710952274
Argentina,1999,Sorghum,43845,62831.39,17.43,591.0,10301.13,48105.0,40429.2,0.6978088848760966
Argentina,2000,Sorghum,46477,63265.78,17.32,591.0,10236.12,43845.0,42807.0,0.7346193373520827
Argentina,2001,Sorghum,47429,63700.17,18.065,591.0,10676.415,46477.0,44540.2,0.7445546133611047
Argentina,2002,Sorghum,52691,64134.56,17.825,591.0,10534.574999999999,47429.0,47709.4,0.8215567151826537
Argentina,2004,Sorghum,45531,65003.34,17.89,591.0,10572.99,52691.0,47194.6,0.7004301558942065
Argentina,2005,Sorghum,51872,65437.73,17.575,591.0,10386.824999999999,45531.0,48800.0,0.7926804202954427
Argentina,2006,Sorghum,46778,65872.12,18.225,591.0,10770.975,51872.0,48860.2,0.7101227329144271
Argentina,2007,Sorghum,47021,81582.64,16.925,591.0,10002.675000000001,46778.0,48778.6,0.5763532982838226
Argentina,2008,Sorghum,47474,87149.01,18.05,591.0,10667.550000000001,47021.0,47735.2,0.5447388933173961
Argentina,2009,Sorghum,38752,61586.56,18.125,591.0,10711.875,47474.0,46379.4,0.629217978435905
Argentina,2010,Sorghum,48163,105915.04,17.585,591.0,10392.735,38752.0,45637.6,0.45472810350538034
Argentina,2011,Sorghum,44029,100424.62,17.755,591.0,10493.205,48163.0,45087.8,0.43842397985693293
